origen_id,4,12,13,24,41,42,43,45,48,50,68,74,75,79,87,88,90,100,103,107,113,114,116,120,125,127,128,137,140,141,142,143,144,148,151,152,153,158,161,162,163,164,166,170,186,194,202,209,211,224,229,230,231,232,233,234,236,237,238,239,243,244,246,249,261,262,263
107,2.059,6.41,5.456,8.733,10.203,12.628,6.588,3.878,3.339,4.228,2.627,11.047,9.105,1.171,5.296,6.019,1.691,2.269,10.385,0.0,1.341,2.069,12.927,16.647,3.157,19.703,19.963,1.042,5.648,5.39,4.254,4.695,2.848,2.547,8.064,11.487,21.55,2.326,2.869,3.178,3.582,1.412,9.871,1.673,2.011,11.02,5.663,4.721,2.913,1.184,3.799,2.594,4.126,2.566,2.599,0.929,7.094,5.061,6.961,5.635,17.566,15.147,3.517,1.854,5.513,7.496,7.423
113,2.438,5.068,4.114,10.075,11.545,13.97,7.93,2.536,3.637,3.848,2.248,12.388,10.447,1.255,3.955,4.677,1.312,2.768,9.044,1.341,0.0,0.728,14.269,17.989,1.816,21.045,21.304,2.384,6.989,6.732,5.595,5.329,1.506,1.816,9.405,12.828,22.891,1.501,4.211,4.52,4.923,2.536,11.213,3.015,1.906,12.362,7.005,3.379,1.572,1.563,5.14,3.852,2.784,2.946,3.94,1.18,8.435,6.402,8.302,6.976,18.908,16.488,3.138,0.94,4.171,8.838,8.764
114,2.219,4.34,3.386,10.802,12.273,14.698,8.657,1.809,4.365,4.35,2.467,13.116,11.175,1.036,3.227,3.949,1.564,3.496,8.316,2.069,0.728,0.0,14.996,18.717,1.088,21.772,22.032,3.111,7.717,7.46,6.323,6.057,0.875,1.597,10.133,13.556,23.619,1.72,4.938,5.248,5.651,3.264,11.941,3.743,2.634,13.09,7.733,2.651,0.844,2.157,5.868,4.58,2.057,2.726,4.668,1.908,9.163,7.13,9.03,7.704,19.636,17.216,3.357,1.159,3.443,9.566,9.492
116,13.756,19.337,18.383,4.194,2.724,1.629,6.339,16.805,10.632,10.646,13.009,3.835,4.388,14.098,18.223,18.946,13.432,11.5,23.312,12.927,14.269,14.996,0.0,3.72,16.084,6.776,7.036,11.885,7.279,7.537,8.673,8.939,15.775,15.474,4.863,1.44,8.623,15.253,10.058,9.749,9.345,11.732,3.056,11.254,12.362,6.04,7.264,17.648,15.84,12.839,9.128,10.416,17.053,15.263,10.328,13.089,5.833,7.866,5.966,7.292,4.639,2.219,12.823,14.781,18.44,5.906,5.504
120,17.476,23.057,22.103,7.914,6.444,4.019,10.059,20.525,14.352,14.366,16.729,5.601,7.542,17.818,21.944,22.666,17.152,15.22,27.033,16.647,17.989,18.717,3.72,0.0,19.805,3.056,3.315,15.605,11.0,11.257,12.393,12.659,19.495,19.194,8.583,5.16,4.902,18.973,13.778,13.469,13.066,15.452,6.776,14.974,16.083,6.72,10.984,21.368,19.56,16.559,12.849,14.137,20.773,18.983,14.049,16.809,9.554,11.587,9.687,11.013,1.394,1.501,16.543,18.502,22.16,9.151,9.224
125,2.833,3.252,2.298,11.89,13.361,15.786,9.746,2.332,5.453,5.439,3.076,14.204,12.263,1.986,2.186,2.861,2.653,4.584,7.228,3.157,1.816,1.088,16.084,19.805,0.0,22.861,23.12,4.2,8.805,8.548,7.411,7.145,1.489,2.211,11.221,14.644,24.707,1.107,6.027,6.336,6.739,4.352,13.029,4.831,3.722,14.178,8.821,2.252,0.766,3.245,6.956,5.668,0.968,3.34,5.756,2.996,10.251,8.218,10.118,8.792,20.724,18.304,3.262,1.303,2.355,10.654,10.58
127,20.532,26.113,25.159,10.97,9.5,7.075,13.115,23.581,17.408,17.422,19.785,8.656,10.598,20.874,25.0,25.722,20.208,18.276,30.088,19.703,21.045,21.772,6.776,3.056,22.861,0.0,1.13,18.661,14.055,14.313,15.449,15.715,22.551,22.25,11.639,8.216,1.846,22.029,16.834,16.525,16.122,18.508,9.832,18.03,19.138,8.683,14.04,24.424,22.616,19.615,15.905,17.193,23.829,22.039,17.105,19.865,12.609,14.642,12.742,14.068,2.137,4.557,19.599,21.557,25.216,12.207,12.28
128,20.792,26.372,25.418,11.23,9.759,7.334,13.374,23.841,17.667,17.681,20.044,8.916,10.857,21.133,25.259,25.981,20.467,18.536,30.348,19.963,21.304,22.032,7.036,3.315,23.12,1.13,0.0,18.92,14.315,14.572,15.709,15.975,22.81,22.51,11.899,8.476,1.587,22.288,17.093,16.784,16.381,18.768,10.091,18.289,19.398,9.126,14.299,24.683,22.876,19.875,16.164,17.452,24.088,22.299,17.364,20.124,12.869,14.902,13.002,14.328,2.396,4.816,19.858,21.817,25.475,12.466,12.54
137,1.871,7.452,6.498,7.691,9.161,11.586,5.546,4.92,3.563,4.452,2.852,10.005,8.063,2.213,6.339,7.061,1.915,2.494,11.427,1.042,2.384,3.111,11.885,15.605,4.2,18.661,18.92,0.0,4.606,4.348,4.148,4.92,3.89,3.589,7.022,10.445,20.507,3.368,2.076,2.136,2.783,1.636,8.829,0.987,2.235,9.978,4.621,5.763,3.955,0.959,2.756,2.819,5.168,3.378,1.556,1.204,6.052,4.019,5.919,5.066,16.524,14.104,3.742,2.896,6.555,6.454,6.381
140,6.477,12.057,11.103,4.994,4.555,6.98,2.811,9.526,3.352,3.454,5.729,5.399,3.458,6.819,10.944,11.666,6.153,4.221,16.033,5.648,6.989,7.717,7.279,11.0,8.805,14.055,14.315,4.606,0.0,0.573,3.15,3.922,8.495,8.195,4.768,5.839,15.902,7.973,2.779,2.469,2.066,4.453,5.525,3.975,5.083,5.373,0.802,10.368,8.561,5.56,1.849,3.137,9.774,7.984,3.049,5.809,1.869,1.26,4.472,4.068,11.919,9.499,5.544,7.502,11.161,1.849,1.775
