PUlocationID,DOlocationID,n_viajes,pct,pct_acum,frecuente_80,macrozona_origen,macrozona_destino
48.0,246.0,398,0.001357527798622007,0.17293812674807288,True,0,0
162.0,141.0,396,0.0013507060508902381,0.17428883279896312,True,0,1
239.0,151.0,395,0.0013472951770243536,0.1756361279759875,True,0,1
140.0,237.0,395,0.0013472951770243536,0.17698342315301185,True,1,1
237.0,262.0,394,0.0013438843031584693,0.17832730745617031,True,1,1
170.0,234.0,394,0.0013438843031584693,0.17967119175932877,True,0,0
237.0,163.0,393,0.0013404734292925848,0.18101166518862136,True,1,0
230.0,68.0,386,0.0013165973122313936,0.18232826250085274,True,0,0
262.0,237.0,385,0.0013131864383655093,0.18364144893921824,True,1,1
161.0,141.0,385,0.0013131864383655093,0.18495463537758375,True,0,1
162.0,230.0,383,0.0013063646906337403,0.1862610000682175,True,0,0
161.0,170.0,381,0.0012995429429019714,0.18756054301111946,True,0,0
170.0,237.0,380,0.0012961320690360871,0.18885667508015555,True,0,1
249.0,107.0,379,0.0012927211951702026,0.19014939627532576,True,2,0
151.0,239.0,379,0.0012927211951702026,0.19144211747049597,True,1,0
79.0,137.0,378,0.0012893103213043181,0.19273142779180027,True,0,0
239.0,237.0,377,0.0012858994474384338,0.1940173272392387,True,0,1
186.0,48.0,377,0.0012858994474384338,0.19530322668667713,True,0,0
161.0,68.0,376,0.0012824885735725493,0.19658571526024968,True,0,0
114.0,79.0,376,0.0012824885735725493,0.19786820383382223,True,2,0
140.0,263.0,374,0.0012756668258407805,0.19914387065966302,True,1,1
170.0,107.0,372,0.0012688450781090114,0.20041271573777203,True,0,0
142.0,230.0,370,0.0012620233303772426,0.20167473906814928,True,0,0
161.0,142.0,370,0.0012620233303772426,0.20293676239852654,True,0,0
43.0,161.0,365,0.0012449689610478205,0.20418173135957435,True,1,0
186.0,79.0,364,0.001241558087181936,0.20542328944675628,True,0,0
142.0,163.0,363,0.0012381472133160517,0.20666143666007233,True,0,0
162.0,107.0,363,0.0012381472133160517,0.2078995838733884,True,0,0
68.0,246.0,363,0.0012381472133160517,0.20913773108670444,True,0,0
239.0,143.0,362,0.0012347363394501671,0.21037246742615462,True,0,0
237.0,170.0,361,0.0012313254655842826,0.2116037928917389,True,1,0
236.0,163.0,360,0.0012279145917183983,0.21283170748345728,True,1,0
68.0,249.0,360,0.0012279145917183983,0.21405962207517568,True,0,2
249.0,246.0,354,0.0012074493485230917,0.21526707142369877,True,2,0
163.0,230.0,353,0.0012040384746572071,0.216471109898356,True,0,0
170.0,186.0,350,0.0011938058530595538,0.21766491575141556,True,0,0
143.0,239.0,350,0.0011938058530595538,0.21885872160447511,True,0,0
249.0,90.0,348,0.001186984105327785,0.2200457057098029,True,2,0
234.0,161.0,345,0.0011767514837301317,0.22122245719353303,True,0,0
164.0,230.0,341,0.0011631079882665938,0.22238556518179964,True,0,0
234.0,249.0,340,0.0011596971144007095,0.22354526229620034,True,0,2
186.0,162.0,340,0.0011596971144007095,0.22470495941060104,True,0,0
140.0,262.0,339,0.001156286240534825,0.22586124565113586,True,1,1
170.0,79.0,339,0.001156286240534825,0.22701753189167068,True,0,0
48.0,142.0,337,0.0011494644928030562,0.22816699638447374,True,0,0
107.0,79.0,336,0.0011460536189371717,0.2293130500034109,True,0,0
142.0,143.0,335,0.0011426427450712874,0.23045569274848218,True,0,0
164.0,161.0,335,0.0011426427450712874,0.23159833549355346,True,0,0
234.0,79.0,335,0.0011426427450712874,0.23274097823862475,True,0,0
230.0,161.0,335,0.0011426427450712874,0.23388362098369603,True,0,0
90.0,249.0,334,0.0011392318712054028,0.23502285285490143,True,0,2
90.0,68.0,333,0.0011358209973395183,0.23615867385224096,True,0,0
162.0,162.0,332,0.001132410123473634,0.23729108397571458,True,0,0
79.0,68.0,331,0.0011289992496077495,0.23842008322532232,True,0,0
249.0,249.0,329,0.0011221775018759807,0.2395422607271983,True,2,2
164.0,234.0,327,0.0011153557541442117,0.2406576164813425,True,0,0
161.0,229.0,327,0.0011153557541442117,0.24177297223548672,True,0,0
162.0,234.0,326,0.0011119448802783274,0.24288491711576504,True,0,0
186.0,163.0,326,0.0011119448802783274,0.24399686199604337,True,0,0
161.0,48.0,324,0.0011051231325465583,0.24510198512858994,True,0,0
114.0,249.0,324,0.0011051231325465583,0.2462071082611365,True,2,2
237.0,238.0,323,0.001101712258680674,0.24730882051981717,True,1,1
48.0,239.0,321,0.0010948905109489052,0.24840371103076608,True,0,0
230.0,163.0,321,0.0010948905109489052,0.249498601541715,True,0,0
262.0,140.0,319,0.0010880687632171362,0.25058667030493215,True,1,1
263.0,75.0,318,0.0010846578893512519,0.2516713281942834,True,1,1
158.0,231.0,318,0.0010846578893512519,0.25275598608363464,True,2,2
229.0,140.0,318,0.0010846578893512519,0.2538406439729859,True,0,1
231.0,231.0,317,0.0010812470154853674,0.25492189098847123,True,2,2
114.0,170.0,317,0.0010812470154853674,0.2560031380039566,True,2,0
68.0,234.0,316,0.0010778361416194828,0.25708097414557607,True,0,0
229.0,236.0,315,0.0010744252677535985,0.25815539941332966,True,0,1
239.0,48.0,313,0.0010676035200218295,0.2592230029333515,True,0,0
142.0,68.0,313,0.0010676035200218295,0.2602906064533733,True,0,0
79.0,186.0,312,0.0010641926461559452,0.26135479909952924,True,0,0
114.0,231.0,309,0.0010539600245582919,0.2624087591240875,True,2,2
79.0,233.0,309,0.0010539600245582919,0.2634627191486458,True,0,0
229.0,141.0,308,0.0010505491506924074,0.2645132682993382,True,0,1
141.0,162.0,308,0.0010505491506924074,0.2655638174500306,True,1,0
141.0,262.0,308,0.0010505491506924074,0.266614366600723,True,1,1
263.0,140.0,306,0.0010437274029606385,0.2676580940036837,True,1,1
234.0,186.0,306,0.0010437274029606385,0.26870182140664434,True,0,0
170.0,229.0,305,0.001040316529094754,0.2697421379357391,True,0,0
43.0,237.0,304,0.0010369056552288697,0.27077904359096794,True,1,1
79.0,90.0,304,0.0010369056552288697,0.2718159492461968,True,0,0
170.0,161.0,304,0.0010369056552288697,0.27285285490142563,True,0,0
263.0,263.0,303,0.0010334947813629852,0.27388634968278863,True,1,1
186.0,68.0,302,0.0010300839074971007,0.2749164335902857,True,0,0
170.0,162.0,301,0.0010266730336312164,0.27594310662391697,True,0,0
162.0,186.0,301,0.0010266730336312164,0.2769697796575482,True,0,0
79.0,114.0,301,0.0010266730336312164,0.27799645269117945,True,0,2
43.0,236.0,300,0.0010232621597653319,0.2790197148509448,True,1,1
238.0,151.0,300,0.0010232621597653319,0.2800429770107101,True,1,1
230.0,142.0,299,0.0010198512858994473,0.28106282829660956,True,0,0
140.0,141.0,297,0.0010130295381676785,0.28207585783477723,True,1,1
79.0,234.0,297,0.0010130295381676785,0.2830888873729449,True,0,0
249.0,144.0,296,0.001009618664301794,0.2840985060372467,True,2,2
170.0,230.0,296,0.001009618664301794,0.28510812470154845,True,0,0
234.0,246.0,296,0.001009618664301794,0.2861177433658502,True,0,0
162.0,161.0,295,0.0010062077904359097,0.28712395115628614,True,0,0
143.0,238.0,294,0.0010027969165700252,0.28812674807285615,True,0,1
114.0,234.0,293,0.000999386042704141,0.2891261341155603,True,2,0
237.0,43.0,293,0.000999386042704141,0.2901255201582645,True,1,1
249.0,186.0,293,0.000999386042704141,0.29112490620096865,True,2,0
186.0,249.0,293,0.000999386042704141,0.2921242922436728,True,0,2
79.0,231.0,292,0.0009959751688382564,0.29312026741251107,True,0,2
170.0,141.0,292,0.0009959751688382564,0.29411624258134933,True,0,1
163.0,142.0,292,0.0009959751688382564,0.2951122177501876,True,0,0
246.0,230.0,290,0.0009891534211064876,0.2961013711712941,True,0,0
151.0,238.0,290,0.0009891534211064876,0.2970905245924006,True,1,1
43.0,239.0,288,0.0009823316733747185,0.2980728562657753,True,1,0
164.0,170.0,288,0.0009823316733747185,0.29905518793915,True,0,0
148.0,107.0,288,0.0009823316733747185,0.3000375196125247,True,2,0
230.0,237.0,287,0.0009789207995088342,0.3010164404120335,True,0,1
234.0,230.0,286,0.0009755099256429497,0.30199195033767645,True,0,0
186.0,137.0,285,0.0009720990517770653,0.30296404938945354,True,0,0
170.0,68.0,285,0.0009720990517770653,0.3039361484412306,True,0,0
162.0,229.0,284,0.0009686881779111809,0.3049048366191418,True,0,0
246.0,68.0,283,0.0009652773040452964,0.3058701139231871,True,0,0
236.0,229.0,282,0.000961866430179412,0.3068319803533665,True,1,0
236.0,43.0,281,0.0009584555563135276,0.30779043590968,True,1,1
48.0,161.0,281,0.0009584555563135276,0.30874889146599355,True,0,0
141.0,140.0,281,0.0009584555563135276,0.30970734702230707,True,1,1
186.0,246.0,280,0.000955044682447643,0.31066239170475474,True,0,0
79.0,144.0,279,0.0009516338085817586,0.3116140255133365,True,0,2
163.0,239.0,279,0.0009516338085817586,0.31256565932191827,True,0,0
237.0,230.0,279,0.0009516338085817586,0.31351729313050003,True,1,0
170.0,236.0,278,0.0009482229347158742,0.3144655160652159,True,0,1
231.0,249.0,278,0.0009482229347158742,0.31541373899993175,True,2,2
48.0,50.0,276,0.0009414011869841053,0.31635514018691585,True,0,0
161.0,162.0,276,0.0009414011869841053,0.31729654137389995,True,0,0
113.0,79.0,275,0.0009379903131182209,0.31823453168701815,True,0,0
140.0,140.0,275,0.0009379903131182209,0.31917252200013635,True,1,1
43.0,230.0,275,0.0009379903131182209,0.32011051231325455,True,1,0
249.0,48.0,275,0.0009379903131182209,0.32104850262637274,True,2,0
263.0,229.0,274,0.0009345794392523365,0.3219830820656251,True,1,0
79.0,162.0,274,0.0009345794392523365,0.32291766150487744,True,0,0
249.0,211.0,273,0.000931168565386452,0.3238488300702639,True,2,2
238.0,166.0,273,0.000931168565386452,0.3247799986356503,True,1,1
237.0,234.0,271,0.0009243468176546832,0.325704345453305,True,1,0
79.0,229.0,271,0.0009243468176546832,0.3266286922709597,True,0,0
48.0,230.0,270,0.0009209359437887986,0.3275496282147485,True,0,0
163.0,162.0,270,0.0009209359437887986,0.32847056415853726,True,0,0
186.0,237.0,270,0.0009209359437887986,0.32939150010232604,True,0,1
140.0,162.0,270,0.0009209359437887986,0.3303124360461148,True,1,0
230.0,48.0,270,0.0009209359437887986,0.3312333719899036,True,0,0
162.0,140.0,270,0.0009209359437887986,0.3321543079336924,True,0,1
68.0,50.0,269,0.0009175250699229142,0.3330718330036153,True,0,0
107.0,162.0,268,0.0009141141960570298,0.33398594719967234,True,0,0
238.0,143.0,268,0.0009141141960570298,0.33490006139572936,True,1,0
230.0,164.0,268,0.0009141141960570298,0.3358141755917864,True,0,0
162.0,263.0,267,0.0009107033221911454,0.3367248789139775,True,0,1
262.0,141.0,267,0.0009107033221911454,0.33763558223616863,True,1,1
230.0,239.0,266,0.0009072924483252609,0.3385428746844939,True,0,0
249.0,148.0,265,0.0009038815744593765,0.33944675625895326,True,2,2
100.0,230.0,265,0.0009038815744593765,0.34035063783341263,True,0,0
144.0,79.0,265,0.0009038815744593765,0.341254519407872,True,2,0
238.0,237.0,264,0.0009004707005934921,0.3421549901084655,True,1,1
239.0,163.0,264,0.0009004707005934921,0.343055460809059,True,0,0
148.0,148.0,263,0.0008970598267276076,0.34395252063578663,True,2,2
234.0,231.0,263,0.0008970598267276076,0.34484958046251424,True,0,2
114.0,107.0,262,0.0008936489528617232,0.34574322941537594,True,2,0
90.0,246.0,261,0.0008902380789958387,0.3466334674943718,True,0,0
246.0,246.0,260,0.0008868272051299543,0.34752029469950174,True,0,0
68.0,90.0,260,0.0008868272051299543,0.3484071219046317,True,0,0
170.0,249.0,260,0.0008868272051299543,0.34929394910976164,True,0,2
239.0,263.0,259,0.0008834163312640698,0.35017736544102573,True,0,1
137.0,79.0,259,0.0008834163312640698,0.35106078177228983,True,0,0
186.0,90.0,258,0.0008800054573981854,0.351940787229688,True,0,0
186.0,164.0,258,0.0008800054573981854,0.3528207926870862,True,0,0
68.0,161.0,258,0.0008800054573981854,0.3537007981444844,True,0,0
48.0,186.0,258,0.0008800054573981854,0.3545808036018826,True,0,0
239.0,161.0,258,0.0008800054573981854,0.3554608090592808,True,0,0
68.0,79.0,258,0.0008800054573981854,0.356340814516679,True,0,0
43.0,142.0,257,0.000876594583532301,0.35721740910021127,True,1,0
161.0,239.0,257,0.000876594583532301,0.35809400368374356,True,0,0
107.0,229.0,257,0.000876594583532301,0.35897059826727584,True,0,0
100.0,161.0,256,0.0008731837096664165,0.3598437819769423,True,0,0
234.0,114.0,256,0.0008731837096664165,0.3607169656866087,True,0,2
263.0,262.0,256,0.0008731837096664165,0.36159014939627515,True,1,1
229.0,263.0,256,0.0008731837096664165,0.3624633331059416,True,0,1
170.0,164.0,256,0.0008731837096664165,0.363336516815608,True,0,0
162.0,163.0,255,0.0008697728358005321,0.36420628965140855,True,0,0
239.0,230.0,254,0.0008663619619346477,0.3650726516133432,True,0,0
186.0,236.0,254,0.0008663619619346477,0.3659390135752778,True,0,1
114.0,68.0,254,0.0008663619619346477,0.36680537553721243,True,2,0
107.0,137.0,252,0.0008595402142028787,0.3676649157514153,True,0,0
48.0,143.0,252,0.0008595402142028787,0.36852445596561817,True,0,0
163.0,164.0,251,0.0008561293403369943,0.3693805853059552,True,0,0
161.0,263.0,251,0.0008561293403369943,0.3702367146462922,True,0,1
186.0,50.0,250,0.0008527184664711099,0.3710894331127633,True,0,0
148.0,249.0,250,0.0008527184664711099,0.37194215157923444,True,2,2
236.0,74.0,250,0.0008527184664711099,0.37279487004570555,True,1,1
161.0,140.0,250,0.0008527184664711099,0.37364758851217666,True,0,1
162.0,68.0,250,0.0008527184664711099,0.3745003069786478,True,0,0
163.0,68.0,250,0.0008527184664711099,0.3753530254451189,True,0,0
162.0,164.0,250,0.0008527184664711099,0.37620574391159,True,0,0
43.0,43.0,249,0.0008493075926052254,0.3770550515041952,True,1,1
229.0,162.0,249,0.0008493075926052254,0.3779043590968004,True,0,0
141.0,142.0,249,0.0008493075926052254,0.37875366668940563,True,1,0
142.0,141.0,248,0.000845896718739341,0.379599563408145,True,0,1
68.0,164.0,248,0.000845896718739341,0.38044546012688435,True,0,0
234.0,164.0,248,0.000845896718739341,0.3812913568456237,True,0,0
163.0,186.0,245,0.0008356640971416877,0.3821270209427654,True,0,0
162.0,79.0,245,0.0008356640971416877,0.3829626850399071,True,0,0
186.0,141.0,245,0.0008356640971416877,0.3837983491370488,True,0,1
161.0,107.0,245,0.0008356640971416877,0.3846340132341905,True,0,0
141.0,161.0,245,0.0008356640971416877,0.3854696773313322,True,1,0
230.0,162.0,244,0.0008322532232758033,0.386301930554608,True,0,0
186.0,233.0,244,0.0008322532232758033,0.3871341837778838,True,0,0
249.0,164.0,244,0.0008322532232758033,0.38796643700115957,True,2,0
249.0,114.0,244,0.0008322532232758033,0.38879869022443536,True,2,2
140.0,229.0,243,0.0008288423494099188,0.3896275325738453,True,1,0
148.0,170.0,242,0.0008254314755440343,0.39045296404938934,True,2,0
234.0,237.0,241,0.0008220206016781499,0.39127498465106747,True,0,1
141.0,170.0,241,0.0008220206016781499,0.3920970052527456,True,1,0
107.0,249.0,241,0.0008220206016781499,0.39291902585442373,True,0,2
113.0,170.0,240,0.0008186097278122655,0.393737635582236,True,0,0
230.0,236.0,240,0.0008186097278122655,0.3945562453100483,True,0,1
107.0,237.0,239,0.0008151988539463811,0.39537144416399467,True,0,1
186.0,231.0,239,0.0008151988539463811,0.39618664301794104,True,0,2
48.0,163.0,238,0.0008117879800804966,0.3969984309980215,True,0,0
231.0,79.0,238,0.0008117879800804966,0.397810218978102,True,2,0
161.0,79.0,238,0.0008117879800804966,0.39862200695818245,True,0,0
161.0,113.0,237,0.0008083771062146122,0.39943038406439707,True,0,0
107.0,186.0,237,0.0008083771062146122,0.4002387611706117,True,0,0
237.0,75.0,237,0.0008083771062146122,0.4010471382768263,True,1,1
107.0,107.0,234,0.0007981444846169588,0.40184528276144327,True,0,0
79.0,87.0,233,0.0007947336107510744,0.4026400163721943,True,0,2
142.0,162.0,233,0.0007947336107510744,0.4034347499829454,True,0,0
164.0,68.0,233,0.0007947336107510744,0.4042294835936964,True,0,0
114.0,90.0,233,0.0007947336107510744,0.4050242172044475,True,2,0
68.0,170.0,232,0.00079132273688519,0.4058155399413327,True,0,0
68.0,163.0,232,0.00079132273688519,0.4066068626782179,True,0,0
237.0,164.0,231,0.0007879118630193055,0.4073947745412372,True,1,0
229.0,170.0,231,0.0007879118630193055,0.4081826864042565,True,0,0
230.0,246.0,230,0.0007845009891534211,0.4089671873934099,True,0,0
163.0,48.0,230,0.0007845009891534211,0.4097516883825634,True,0,0
164.0,237.0,229,0.0007810901152875367,0.4105327784978509,True,0,1
163.0,170.0,229,0.0007810901152875367,0.41131386861313846,True,0,0
144.0,249.0,229,0.0007810901152875367,0.412094958728426,True,2,2
161.0,246.0,228,0.0007776792414216522,0.41287263796984763,True,0,0
229.0,161.0,228,0.0007776792414216522,0.41365031721126927,True,0,0
107.0,68.0,227,0.0007742683675557678,0.41442458557882506,True,0,0
234.0,113.0,227,0.0007742683675557678,0.41519885394638084,True,0,0
68.0,186.0,227,0.0007742683675557678,0.4159731223139366,True,0,0
239.0,141.0,226,0.0007708574936898834,0.4167439798076265,True,0,1
79.0,141.0,225,0.000767446619823999,0.4175114264274505,True,0,1
230.0,234.0,225,0.000767446619823999,0.41827887304727446,True,0,0
230.0,50.0,225,0.000767446619823999,0.41904631966709843,True,0,0
234.0,234.0,224,0.0007640357459581144,0.41981035541305656,True,0,0
164.0,164.0,224,0.0007640357459581144,0.4205743911590147,True,0,0
263.0,74.0,223,0.00076062487209223,0.4213350160311069,True,1,1
249.0,113.0,223,0.00076062487209223,0.4220956409031991,True,2,0
162.0,142.0,223,0.00076062487209223,0.42285626577529134,True,0,0
263.0,239.0,223,0.00076062487209223,0.42361689064738356,True,1,0
249.0,137.0,222,0.0007572139982263456,0.42437410464560993,True,2,0
237.0,143.0,222,0.0007572139982263456,0.4251313186438363,True,1,0
68.0,142.0,222,0.0007572139982263456,0.42588853264206267,True,0,0
68.0,231.0,221,0.0007538031243604611,0.42664233576642313,True,0,2
161.0,43.0,221,0.0007538031243604611,0.4273961388907836,True,0,1
48.0,238.0,219,0.0007469813766286923,0.4281431202674123,True,0,1
239.0,68.0,218,0.0007435705027628079,0.4288866907701751,True,0,0
249.0,87.0,217,0.0007401596288969234,0.429626850399072,True,2,2
239.0,166.0,217,0.0007401596288969234,0.4303670100279689,True,0,1
230.0,170.0,217,0.0007401596288969234,0.4311071696568658,True,0,0
211.0,249.0,217,0.0007401596288969234,0.4318473292857627,True,2,2
79.0,48.0,216,0.000736748755031039,0.43258407804079374,True,0,0
262.0,263.0,216,0.000736748755031039,0.4333208267958248,True,1,1
236.0,230.0,216,0.000736748755031039,0.43405757555085583,True,1,0
107.0,233.0,216,0.000736748755031039,0.4347943243058869,True,0,0
162.0,48.0,215,0.0007333378811651545,0.435527662187052,True,0,0
79.0,164.0,215,0.0007333378811651545,0.43626100006821716,True,0,0
234.0,144.0,215,0.0007333378811651545,0.4369943379493823,True,0,2
163.0,229.0,215,0.0007333378811651545,0.43772767583054745,True,0,0
164.0,163.0,215,0.0007333378811651545,0.4384610137117126,True,0,0
163.0,163.0,214,0.00072992700729927,0.4391909407190119,True,0,0
90.0,48.0,213,0.0007265161334333856,0.43991745685244527,True,0,0
90.0,79.0,212,0.0007231052595675012,0.44064056211201275,True,0,0
161.0,249.0,212,0.0007231052595675012,0.4413636673715802,True,0,2
164.0,79.0,212,0.0007231052595675012,0.4420867726311477,True,0,0
90.0,234.0,211,0.0007196943857016168,0.44280646701684934,True,0,0
170.0,163.0,211,0.0007196943857016168,0.44352616140255097,True,0,0
113.0,107.0,210,0.0007162835118357323,0.4442424449143867,True,0,0
186.0,144.0,210,0.0007162835118357323,0.4449587284262224,True,0,2
186.0,229.0,209,0.0007128726379698479,0.4456716010641923,True,0,0
107.0,234.0,209,0.0007128726379698479,0.44638447370216217,True,0,0
48.0,90.0,209,0.0007128726379698479,0.44709734634013204,True,0,0
163.0,141.0,208,0.0007094617641039635,0.447806808104236,True,0,1
144.0,170.0,207,0.000706050890238079,0.4485128589944741,True,2,0
143.0,142.0,207,0.000706050890238079,0.44921890988471214,True,0,0
43.0,163.0,207,0.000706050890238079,0.4499249607749502,True,1,0
163.0,234.0,207,0.000706050890238079,0.45063101166518826,True,0,0
163.0,143.0,207,0.000706050890238079,0.4513370625554263,True,0,0
170.0,113.0,206,0.0007026400163721945,0.45203970257179854,True,0,0
141.0,233.0,205,0.0006992291425063101,0.45273893171430485,True,1,0
142.0,246.0,205,0.0006992291425063101,0.45343816085681116,True,0,0
230.0,100.0,205,0.0006992291425063101,0.45413738999931746,True,0,0
186.0,186.0,205,0.0006992291425063101,0.4548366191418238,True,0,0
143.0,48.0,205,0.0006992291425063101,0.4555358482843301,True,0,0
236.0,170.0,204,0.0006958182686404257,0.4562316665529705,True,1,0
186.0,113.0,204,0.0006958182686404257,0.4569274848216109,True,0,0
234.0,107.0,204,0.0006958182686404257,0.4576233030902513,True,0,0
186.0,142.0,204,0.0006958182686404257,0.4583191213588917,True,0,0
170.0,114.0,204,0.0006958182686404257,0.4590149396275321,True,0,2
164.0,162.0,204,0.0006958182686404257,0.4597107578961725,True,0,0
107.0,141.0,203,0.0006924073947745412,0.46040316529094705,True,0,1
161.0,90.0,202,0.0006889965209086568,0.4610921618118557,True,0,0
